GeneID	Rank
ATP1A1	8005
PPP1R3D	8006
TBC1D9B	8007
CD6	8008
DXO	8009
ELP3	8010
FUT9	8011
ASCL1	8012
SLC34A1	8013
CA14	8014
CD3D	8015
KMT5A	8016
MRM3	8017
ICOS	8018
RPL9	8019
EXOSC10	8020
KLHDC4	8021
SSX1	8022
PCYT2	8023
TRPM6	8024
SF3B5	8025
FNDC3A	8026
TRPV6	8027
ENPP3	8028
RLF	8029
LAG3	8030
GPRC5C	8031
CHD1	8032
RPAP1	8033
HAUS6	8034
LY96	8035
HOXD4	8036
MACROD1	8037
LIF	8038
CD164	8039
ARPIN	8040
YY2	8041
RELB	8042
USP33	8043
ANK1	8044
TXNL4A	8045
PTPRZ1	8046
MED15	8047
ACO2	8048
HMCES	8049
KIAA0930	8050
TXNL4B	8051
HTATSF1	8052
TBX21	8053
DNAJC16	8054
RREB1	8055
ETNPPL	8056
MMD	8057
ERAP1	8058
IFT81	8059
C4orf19	8060
MYNN	8061
CTAG2	8062
ZNF467	8063
LRP6	8064
RRP7BP	8065
CLASP1	8066
MEFV	8067
TRAF1	8068
BBOX1	8069
ADAM10	8070
SLC25A36	8071
TP63	8072
APOBEC3C	8073
MED12	8074
BRF1	8075
MYF6	8076
SAYSD1	8077
NR0B1	8078
ZFY	8079
PFKFB4	8080
METTL10	8081
CASP9	8082
OPRL1	8083
MAPKBP1	8084
C8G	8085
PPDPF	8086
DALRD3	8087
GNB3	8088
SPATA6L	8089
CYP4F12	8090
ARR3	8091
NEU3	8092
CLEC16A	8093
CLTB	8094
ALX3	8095
GEMIN4	8096
ATOX1	8097
SCNN1A	8098
ALDH4A1	8099
LLPH	8100
NCSTN	8101
G3BP2	8102
CDC42SE1	8103
TTTY14	8104
LYN	8105
RABEP2	8106
PDK2	8107
CREB3	8108
LMAN2L	8109
PSMD5	8110
LMAN2	8111
MRPS22	8112
LETMD1	8113
PPP1R11	8114
CCL8	8115
STAG2	8116
FOXG1	8117
VPS51	8118
DIP2C	8119
NRIP2	8120
ZNF274	8121
ACYP1	8122
C3orf36	8123
EIF3J	8124
SEMA7A	8125
NRDE2	8126
MCAT	8127
SLC22A11	8128
NBAS	8129
BPIFA1	8130
NSUN6	8131
NAB1	8132
ARFIP1	8133
UCP2	8134
TPGS2	8135
RRAGC	8136
ARHGEF4	8137
UNC13A	8138
FKBP8	8139
CSPG5	8140
PRDM1	8141
ATG2A	8142
ERP29	8143
MKL2	8144
POU3F1	8145
BLOC1S1	8146
CPNE1	8147
RAB13	8148
C16orf71	8149
MAP2K7	8150
ENOSF1	8151
FURIN	8152
TSC22D4	8153
C16orf72	8154
COL6A1	8155
KDM4C	8156
FSD1	8157
LRRC23	8158
GAK	8159
RAB9A	8160
IRX4	8161
KIR2DL3	8162
TRIM68	8163
ZNF770	8164
GPALPP1	8165
SF3A3	8166
PLK2	8167
CNTN1	8168
SLC24A1	8169
PHOX2A	8170
RNF5P1	8171
GDE1	8172
TXK	8173
FAM131A	8174
COLEC10	8175
SUMO3	8176
CCDC106	8177
PON1	8178
STX5	8179
SLC22A17	8180
DYNLL1	8181
YBX1	8182
RFPL1S	8183
POP5	8184
PI4K2A	8185
RASGRP1	8186
PRPF39	8187
MED16	8188
KLKB1	8189
OR10J1	8190
HERC5	8191
OXSR1	8192
UBE3A	8193
TNRC6B	8194
SDHB	8195
SCPEP1	8196
ATXN7L1	8197
MRPS28	8198
SGPP1	8199
MOXD1	8200
PKD2L1	8201
ONECUT1	8202
TRIM58	8203
OR51E2	8204
LIG4	8205
ASGR2	8206
AGPAT2	8207
FAM127B	8208
SUN1	8209
WDR60	8210
UBE2E1	8211
FAAH	8212
RBM41	8213
SDR39U1	8214
LDOC1	8215
CDC42EP1	8216
FGA	8217
PPP1R2	8218
ASTE1	8219
ARFIP2	8220
KCNK2	8221
DNAJC11	8222
AKR1C1	8223
OR10C1	8224
MCUB	8225
KIF5C	8226
UEVLD	8227
RPL37A	8228
ZNF16	8229
EDEM2	8230
ACTL7B	8231
PSG9	8232
DHPS	8233
VPS4A	8234
NDOR1	8235
RIC3	8236
CCDC186	8237
CARD10	8238
B3GAT1	8239
PEX11A	8240
RPGRIP1L	8241
WWP1	8242
MAGEC2	8243
FST	8244
NOS1	8245
NT5M	8246
PURG	8247
CLTA	8248
SOX21	8249
SH3D21	8250
ASNA1	8251
ZNF528	8252
CCNI	8253
C7orf26	8254
CRYM	8255
ADAMTS7	8256
ARID1A	8257
ATP6V1G2	8258
ZNF224	8259
STX18	8260
OLFM4	8261
ACTN1	8262
DDA1	8263
KIAA1324	8264
STK3	8265
LNPEP	8266
URM1	8267
TET1	8268
LYRM1	8269
ZBTB25	8270
SREBF1	8271
CLMN	8272
ADAP1	8273
C6orf48	8274
KLHL28	8275
VEGFB	8276
PSMB6	8277
GRM5	8278
PLA2G6	8279
ASRGL1	8280
GPR107	8281
DEFA4	8282
SDHD	8283
AMELY	8284
PSMB1	8285
PPP4R1	8286
AP5S1	8287
MXRA8	8288
ALDH6A1	8289
SLC35A3	8290
THYN1	8291
KCNJ6	8292
COQ7	8293
GUCA2A	8294
CXCL8	8295
PCBP3	8296
CALY	8297
SMN2	8298
ZCCHC10	8299
KIAA0753	8300
IST1	8301
PIGV	8302
C12orf4	8303
ZNF771	8304
TRAPPC6A	8305
COL8A2	8306
KALRN	8307
MVD	8308
EMX1	8309
B9D1	8310
SQSTM1	8311
NR1D1	8312
MARK4	8313
AMIGO3	8314
KIF5B	8315
GEM	8316
NTS	8317
CLN6	8318
RFPL3S	8319
KCNE4	8320
COPS4	8321
GFAP	8322
SCN4A	8323
TUBD1	8324
IQCA1	8325
HCRTR1	8326
DMRT1	8327
RSG1	8328
TRA2B	8329
C9orf3	8330
DUSP2	8331
B9D2	8332
SAP30BP	8333
MEG3	8334
FASLG	8335
SMCO4	8336
CTSZ	8337
PHLDB1	8338
TMEM268	8339
DENND6B	8340
ALB	8341
TXLNG	8342
PARP11	8343
SCN9A	8344
RASSF9	8345
MED24	8346
GPR176	8347
SCIN	8348
CASP10	8349
FCAR	8350
TSC2	8351
PTPRS	8352
KIR2DL4	8353
CCL16	8354
DYNC1H1	8355
CHAD	8356
EPHX1	8357
OPHN1	8358
CXorf56	8359
CDH12	8360
MTMR1	8361
DPM3	8362
GTPBP1	8363
TBCCD1	8364
FCGR2B	8365
EBI3	8366
WEE1	8367
ARMC7	8368
RAD51D	8369
OPA1	8370
SERPINB4	8371
CSTB	8372
TLR1	8373
SELT	8374
GPR31	8375
CD226	8376
INSL4	8377
H2AFB1	8378
PHF10	8379
IFT22	8380
TAF15	8381
CARS2	8382
PARK2	8383
ABI1	8384
GIPC1	8385
NEB	8386
ELAVL4	8387
MRPL39	8388
WNT4	8389
RPH3AL	8390
ARFGAP2	8391
C15orf39	8392
ACSF2	8393
RPS27	8394
RGS1	8395
PART1	8396
TLE6	8397
KDELC1	8398
CAP1	8399
RELA	8400
KRIT1	8401
FMOD	8402
LZTR1	8403
NOL4	8404
TNFAIP2	8405
DLK1	8406
ATP6V0C	8407
NR6A1	8408
POLD4	8409
GATA4	8410
SLC5A12	8411
TES	8412
KYAT3	8413
HIPK2	8414
SERPINE1	8415
ARHGAP26	8416
FZR1	8417
FBN2	8418
TUBAL3	8419
TFEB	8420
XRCC1	8421
ABCC8	8422
CADM3	8423
GATA1	8424
CRELD1	8425
RAB33B	8426
WTH3DI	8427
GH2	8428
CD300A	8429
VCPKMT	8430
ACSL6	8431
PVRIG	8432
CDKL3	8433
ZNF83	8434
ANKRA2	8435
PPIP5K1	8436
INHBC	8437
PLSCR1	8438
CENPT	8439
IER3IP1	8440
ADAM5	8441
CXXC4	8442
IFI6	8443
TIAM2	8444
HIST1H4D	8445
PTPRCAP	8446
DRD2	8447
NAGK	8448
RPRM	8449
QTRT1	8450
ZNF236	8451
CDRT1	8452
NKX2-5	8453
CARF	8454
LRRC75B	8455
RPS6KA6	8456
NRXN1	8457
OBSCN	8458
SRP14	8459
MTAP	8460
ADCYAP1	8461
KRR1	8462
ACTR10	8463
ACTN4	8464
SCARB1	8465
CETN3	8466
ZNF442	8467
TBCB	8468
SPICE1	8469
LTBP3	8470
MPHOSPH6	8471
SCAMP2	8472
ASB12	8473
LBR	8474
SERPINA3	8475
PSMB10	8476
MEX3C	8477
ELF4	8478
SPRED2	8479
NOS3	8480
SV2B	8481
NAT8B	8482
EIF3L	8483
CEACAM7	8484
RORB	8485
EMC7	8486
ZNF749	8487
FAM216A	8488
NELFB	8489
GABRB2	8490
ME3	8491
NMI	8492
RSF1	8493
SMAD3	8494
RPA1	8495
GDNF	8496
PTPRT	8497
CD22	8498
RCOR1	8499
NFKBIB	8500
AGGF1	8501
PIGP	8502
SLC38A3	8503
MAPK12	8504
GHITM	8505
UPK3A	8506
RFC1	8507
RYK	8508
KLHDC8A	8509
TEKT2	8510
TP73	8511
FADS2	8512
EPN1	8513
KLHL21	8514
ASTN2	8515
RAB40B	8516
ZBTB32	8517
RASSF7	8518
SRGAP3	8519
ARHGAP12	8520
GFPT2	8521
MSL2	8522
MGST2	8523
MAGEB2	8524
CYBA	8525
AKT2	8526
PCIF1	8527
AMBRA1	8528
EXOC3	8529
GRPEL1	8530
AVPR1B	8531
OXR1	8532
RPS24	8533
SHOC2	8534
NYX	8535
TERT	8536
MAP4K5	8537
HIBCH	8538
ADRB3	8539
SLC41A3	8540
ADARB2	8541
ARL15	8542
GRID2	8543
EPHA3	8544
SYK	8545
HES1	8546
IKZF1	8547
HOXD1	8548
B4GALT5	8549
FAIM2	8550
GULP1	8551
CD80	8552
ARHGAP22	8553
SPDYE2	8554
ASXL1	8555
TMEM222	8556
CD2BP2	8557
POLR3B	8558
RNFT1	8559
SLAMF1	8560
CFL1	8561
C11orf49	8562
NSUN7	8563
IVL	8564
USP2	8565
BMP4	8566
UBE2D1	8567
RRN3	8568
ELOVL2	8569
NMBR	8570
CCDC33	8571
GRIK5	8572
ZNF623	8573
ZNF711	8574
AJAP1	8575
IRX5	8576
CORT	8577
DPYS	8578
NPL	8579
MYH6	8580
TXNRD1	8581
P2RY2	8582
FAM163A	8583
ST8SIA2	8584
LPAR4	8585
GRINA	8586
ATP7A	8587
SCN2A	8588
GH1	8589
VAV2	8590
ABCC2	8591
PRKAG1	8592
MTO1	8593
ACAN	8594
STX10	8595
MORC3	8596
PROM1	8597
IFRD2	8598
ZNF140	8599
CEP290	8600
EDA	8601
HPS6	8602
FUCA1	8603
MYLK3	8604
HAVCR1	8605
RPL30	8606
PRG2	8607
POU3F3	8608
TTC30A	8609
TRIM29	8610
SLC25A23	8611
RPL27A	8612
DDI2	8613
CLCNKB	8614
FGFBP1	8615
HDAC9	8616
ZMAT5	8617
MPP2	8618
CDK5RAP2	8619
ZCCHC14	8620
GHRHR	8621
DNASE2	8622
SLITRK3	8623
ACACA	8624
ALDH1L1	8625
NUP160	8626
ALG13	8627
CDK10	8628
UBAP1	8629
FARS2	8630
TFAP2B	8631
CUTC	8632
TNPO2	8633
SERPINI1	8634
GRIN2C	8635
ARHGAP1	8636
SERINC5	8637
DOHH	8638
ADCY8	8639
ETFB	8640
EIF3K	8641
SLC26A1	8642
MAGEA10	8643
ADH1C	8644
PSG11	8645
ALMS1	8646
HNF1A	8647
ITFG1	8648
NPPA	8649
TNFSF9	8650
TSSK1B	8651
ELP6	8652
TXNDC15	8653
DET1	8654
KYNU	8655
PIGQ	8656
SSX3	8657
PCID2	8658
CAP2	8659
RPL24	8660
BRD3	8661
AKIRIN1	8662
IL11	8663
SH3TC1	8664
AKR7A2	8665
EPHA2	8666
ARF6	8667
ACVR2A	8668
LY9	8669
PDHA2	8670
GABBR1	8671
ALPI	8672
KRCC1	8673
LUC7L	8674
HCN2	8675
GAP43	8676
GSC2	8677
APOD	8678
THAP10	8679
PFKFB1	8680
PAX5	8681
OR1G1	8682
LATS1	8683
NPAS3	8684
ILVBL	8685
CNOT2	8686
ATP6V1B1	8687
CST8	8688
TAF1B	8689
AZU1	8690
ICAM5	8691
TMA16	8692
TMEM176A	8693
RASA3	8694
GEMIN8	8695
GPR52	8696
MCCC1	8697
NAB2	8698
TENM1	8699
BCL11B	8700
MKL1	8701
ATP8B3	8702
NAGA	8703
IRGQ	8704
LHX3	8705
FXYD5	8706
GFI1	8707
PHF7	8708
ATP5D	8709
FBXO31	8710
UBOX5	8711
CYP3A4	8712
HTR4	8713
PARG	8714
HRG	8715
STRN3	8716
GMIP	8717
ARMT1	8718
NDUFA3	8719
FAM118A	8720
CHMP2A	8721
CBR1	8722
H3F3A	8723
ZNF350	8724
IL2RB	8725
TNFRSF13B	8726
LHFPL2	8727
ZNF75D	8728
FYB	8729
RPS6	8730
RPL3	8731
LRRN2	8732
EPB41L1	8733
TRPV5	8734
SLC25A46	8735
PLA2G7	8736
SAA2	8737
YIPF5	8738
RBPJ	8739
IFITM1	8740
SPHK2	8741
GPR173	8742
FAM96B	8743
SH3BGRL3	8744
FAM46C	8745
DEFB1	8746
RANBP3	8747
DNAJA4	8748
PRRX1	8749
ABCC4	8750
MPDU1	8751
CIDEB	8752
TMEM40	8753
ASB9	8754
PIGB	8755
BCAS2	8756
PGAM2	8757
NPPC	8758
MFGE8	8759
STUM	8760
GNAZ	8761
FOSL2	8762
PLAG1	8763
PARP16	8764
COG4	8765
APOC3	8766
MRPL16	8767
GSTT1	8768
DDIT3	8769
FKBP6	8770
OGFOD2	8771
GDPD3	8772
APOA2	8773
IL1RAPL2	8774
GJB1	8775
VPS8	8776
THOC7	8777
ALKBH1	8778
JAG2	8779
UGT2B17	8780
POU2F3	8781
PDE6B	8782
COL2A1	8783
STMN2	8784
UNC93B1	8785
LGALS2	8786
KIFC3	8787
PPP5C	8788
SPSB3	8789
PAPPA2	8790
EPHA5	8791
TMEM121	8792
JCHAIN	8793
PCTP	8794
ZNF611	8795
RPS15	8796
IFNA8	8797
ST8SIA3	8798
SLC25A12	8799
ATP5O	8800
ZNF747	8801
RHOF	8802
SKIL	8803
ME1	8804
TSNAXIP1	8805
GZMA	8806
TMEM135	8807
FOXI1	8808
CLEC5A	8809
CMPK1	8810
RIPPLY3	8811
MAU2	8812
PGGT1B	8813
FUT7	8814
CRHBP	8815
TMPRSS11D	8816
CSDC2	8817
HRAS	8818
SLC16A4	8819
TMPRSS15	8820
PDCD1	8821
CNN2	8822
DLG4	8823
NCOA2	8824
BCL2L13	8825
TST	8826
FXR2	8827
GM2A	8828
BIRC2	8829
KCNQ4	8830
SIGLEC8	8831
ZNF226	8832
CCNL2	8833
TF	8834
ASH1L	8835
ACBD4	8836
PKN2	8837
TSG101	8838
NUDT13	8839
PAFAH1B2	8840
LIPT1	8841
SIAH1	8842
ULBP1	8843
HHLA3	8844
UNC93A	8845
KLK13	8846
KEL	8847
TM7SF3	8848
DNASE1L1	8849
BABAM1	8850
MORC4	8851
STK38L	8852
PKLR	8853
TRIP6	8854
EIF5A2	8855
H3F3AP4	8856
DKK1	8857
CCL11	8858
HIST1H2BO	8859
DACT1	8860
SH2D1A	8861
ITGA3	8862
MS4A3	8863
C2orf42	8864
CUL4A	8865
OSER1	8866
ADPGK	8867
PYY	8868
POMT1	8869
DBH	8870
LYRM2	8871
COMMD8	8872
HIST1H1A	8873
NGB	8874
SEMA6B	8875
ASPSCR1	8876
DDX60	8877
CACNB1	8878
CLEC2D	8879
STX4	8880
MLXIP	8881
PGAP3	8882
TMEM39B	8883
ZNF324	8884
DOCK10	8885
C6orf62	8886
VPS11	8887
IFT52	8888
SPAG16	8889
NEFL	8890
CD7	8891
DYNLT1	8892
SGTA	8893
ZNF613	8894
TRIM26	8895
E2F4	8896
AUTS2	8897
GCNT2	8898
YAF2	8899
VENTX	8900
JPH3	8901
SEPW1	8902
UPK1A	8903
POLA1	8904
ZNF592	8905
NFE2L1	8906
GPR78	8907
MAPRE3	8908
PAX2	8909
KCNH4	8910
HOXD11	8911
CDH4	8912
TEX15	8913
TMEM104	8914
IGF2R	8915
CPS1	8916
GABRA2	8917
CASD1	8918
GABRR1	8919
MLLT1	8920
KIAA0196	8921
PXDN	8922
PTPA	8923
MGAT4A	8924
CATSPERG	8925
ZNF586	8926
TTC39A	8927
IPO8	8928
SLC17A5	8929
PDHB	8930
TASP1	8931
GSE1	8932
METTL17	8933
RNASE2	8934
ZNF280A	8935
CYP2C9	8936
GNAO1	8937
PIK3R4	8938
CD84	8939
ASXL2	8940
M6PR	8941
WDR73	8942
ARFGAP3	8943
RNASEL	8944
SMPDL3A	8945
TMCO3	8946
AKAP9	8947
EGFL8	8948
FOLH1	8949
EHD3	8950
SPRR2B	8951
CYP2A7	8952
ERI3	8953
GMPR2	8954
AVPR2	8955
SPATA7	8956
UTP3	8957
WRAP53	8958
SOCS1	8959
FAT2	8960
ARAF	8961
IRS4	8962
ABHD3	8963
COL9A1	8964
CCAR2	8965
FUT4	8966
PCDHB3	8967
ZNF580	8968
BIN1	8969
PIR	8970
C21orf91	8971
NT5DC3	8972
FPR3	8973
SPIN1	8974
MPP3	8975
ANXA2P1	8976
KRT75	8977
KEAP1	8978
TAS2R14	8979
GNE	8980
SURF1	8981
ZDHHC6	8982
MFSD10	8983
PCBP1	8984
NODAL	8985
OTOF	8986
TRAPPC8	8987
TMEM230	8988
ZCCHC11	8989
RGS4	8990
ZP2	8991
GNMT	8992
GABRG2	8993
DMXL2	8994
MEP1A	8995
ANP32B	8996
UBE2D4	8997
LRP3	8998
CORO1A	8999
PROP1	9000
UROD	9001
PCDHGC3	9002
TNFRSF11A	9003
DNAJB2	9004
ADGRG2	9005
PRND	9006
CD248	9007
SCO2	9008
BICC1	9009
ERBIN	9010
TEAD3	9011
ZNF718	9012
NR1I2	9013
PAGE1	9014
MMP2	9015
S100A7	9016
PHC3	9017
RHBDF1	9018
MAGEA11	9019
GRK2	9020
KLHDC3	9021
PLP1	9022
SEZ6L	9023
PRPSAP2	9024
ZNF518A	9025
BTN1A1	9026
LAMA1	9027
CDIP1	9028
MASP2	9029
FSTL4	9030
TLX2	9031
ADRA2A	9032
LTBP1	9033
BTRC	9034
RSRC2	9035
FGF6	9036
COPS2	9037
RNF139	9038
TAZ	9039
PCK1	9040
SLC35E3	9041
GADD45G	9042
UNC5C	9043
PCDH8	9044
CPT2	9045
ATPAF2	9046
ADGRL1	9047
GRK4	9048
MAP2K1	9049
MEPE	9050
GDPD5	9051
NELL2	9052
KIAA0430	9053
ZNF234	9054
NCKIPSD	9055
CD207	9056
EMD	9057
SMAD1	9058
BRF2	9059
HS6ST1	9060
ETFDH	9061
NOCT	9062
NDP	9063
PLGLB1	9064
GNAL	9065
NANOG	9066
ELL	9067
CORO7	9068
WNT5A	9069
TUSC3	9070
PCDHGB6	9071
HSPA1B	9072
CAAP1	9073
MED13L	9074
PRLR	9075
BRINP2	9076
CYP2B6	9077
TAS2R7	9078
C2CD3	9079
ZNF813	9080
EPS8L3	9081
WDR6	9082
EIF4H	9083
TUBG2	9084
CEP135	9085
USP9Y	9086
GCKR	9087
MYOT	9088
ADH7	9089
HOMER1	9090
GLYAT	9091
COX6A2	9092
NR2E1	9093
KRT5	9094
RAP1GDS1	9095
ALG5	9096
TRIM10	9097
CYP4F2	9098
SPATA2	9099
ACADM	9100
DDHD2	9101
ROGDI	9102
ZNF671	9103
GOSR1	9104
PTH2R	9105
LMO1	9106
DLGAP1	9107
ZSCAN26	9108
CDH7	9109
TSPO2	9110
C21orf33	9111
SUCLG2	9112
DHX58	9113
SNUPN	9114
HS1BP3	9115
EML3	9116
KMT2D	9117
ETAA1	9118
MYO3A	9119
AP3B2	9120
BRD7	9121
TBX6	9122
GRM4	9123
ZNF235	9124
TANK	9125
SYPL1	9126
MYL5	9127
CIZ1	9128
NLRX1	9129
NDUFAF1	9130
RMND1	9131
PLG	9132
MANSC1	9133
UPP1	9134
KIR2DL1	9135
CTNNBL1	9136
SERPINI2	9137
SLC45A2	9138
UBXN8	9139
NPY2R	9140
CDX2	9141
ATP6V1H	9142
PRDM14	9143
PJA1	9144
TFF2	9145
NECAB2	9146
DLX2	9147
THAP3	9148
CDIPT	9149
PLIN1	9150
FLOT1	9151
CRNN	9152
PSG5	9153
SHBG	9154
POGLUT1	9155
CAPG	9156
LHCGR	9157
MADCAM1	9158
DPF1	9159
PSEN2	9160
ARHGEF10L	9161
DHX38	9162
ETHE1	9163
ELAVL2	9164
KIR2DS5	9165
DBR1	9166
VAMP8	9167
CA1	9168
LBP	9169
MFHAS1	9170
EFCAB6	9171
HERC2	9172
PHIP	9173
MERTK	9174
TRAT1	9175
ELANE	9176
SLC22A7	9177
GATB	9178
PTPRR	9179
SOS1	9180
ITIH1	9181
MKRN3	9182
RBBP9	9183
ADCY1	9184
PADI3	9185
FXN	9186
MATN1	9187
ZBTB18	9188
PRPF38B	9189
REG1A	9190
C19orf73	9191
AKAP4	9192
FOXE3	9193
TNIP2	9194
CHST3	9195
GAREM1	9196
MAP4K3	9197
PCBD1	9198
SH3TC2	9199
KCNA3	9200
COPZ2	9201
GRHPR	9202
LPCAT4	9203
ATP7B	9204
CUX2	9205
RBM26	9206
KIN	9207
RMND5B	9208
FXYD2	9209
PHOX2B	9210
AKT1	9211
ATP8B4	9212
PCDHGA10	9213
ELMO2	9214
KRT23	9215
TMPRSS3	9216
SOCS6	9217
ABO	9218
DEFB126	9219
DRD3	9220
NAGPA	9221
TM4SF5	9222
NRXN3	9223
NUDT2	9224
TMPPE	9225
CCIN	9226
MALL	9227
ZBTB48	9228
HSF2	9229
TGFB3	9230
KRT33B	9231
HADH	9232
CRYBB1	9233
ADCYAP1R1	9234
PDE6A	9235
BFSP2	9236
KCNS1	9237
COQ8B	9238
PRR14	9239
CYP4A22	9240
PLD1	9241
PON3	9242
NME3	9243
MORN1	9244
MFSD6	9245
CEMP1	9246
TECR	9247
ALG12	9248
ITPR3	9249
PCYT1A	9250
DNAJC4	9251
GPX5	9252
GRIA3	9253
VPS37C	9254
SLC1A2	9255
SEC11A	9256
PEX1	9257
SERGEF	9258
SLC22A8	9259
MAFK	9260
GNA13	9261
HS3ST3B1	9262
TM9SF2	9263
KRT36	9264
ZIC1	9265
RPP38	9266
PSKH1	9267
CXCR6	9268
PSD	9269
TVP23B	9270
TUBB4B	9271
PARP4	9272
MIPEP	9273
C6orf47	9274
IL9R	9275
ICK	9276
HOXB8	9277
C16orf70	9278
KIF16B	9279
ERCC4	9280
ZNF614	9281
CHMP7	9282
TRIM16	9283
REST	9284
ZCCHC8	9285
CTRC	9286
RETSAT	9287
GHRH	9288
OFD1	9289
PPT1	9290
CCDC121	9291
TUBA1B	9292
ADO	9293
ADAMTS13	9294
ZFP36L1	9295
DDX3Y	9296
KCNJ4	9297
PRR34	9298
PLEKHO1	9299
SLC30A3	9300
NPHS1	9301
FABP7	9302
ATP2B2	9303
FOXP3	9304
LCK	9305
GALNT12	9306
UBE2NL	9307
GABRD	9308
KANSL2	9309
RHOC	9310
BORCS6	9311
PGRMC1	9312
TBK1	9313
ZNF552	9314
BRSK2	9315
RHAG	9316
SOX14	9317
PHF3	9318
S100A6	9319
ANGEL1	9320
ZNF329	9321
ZSCAN31	9322
ATP6AP2	9323
HECW1	9324
VIPR2	9325
SETD6	9326
REXO2	9327
GTF2H2C_2	9328
GAS2	9329
KCTD2	9330
CTDP1	9331
TSPOAP1	9332
IL12RB2	9333
GLB1L	9334
TMEM242	9335
MICALL1	9336
FANCC	9337
CELA2B	9338
PCDHB17P	9339
SS18L1	9340
MZT2B	9341
HOXB2	9342
AEN	9343
CRYZ	9344
PAX4	9345
CCK	9346
MMP16	9347
PAX3	9348
LRAT	9349
GSTM2	9350
COPS3	9351
DAG1	9352
RPL41	9353
CABP1	9354
SRRM1	9355
OSR2	9356
RUNDC3A	9357
CYB5R2	9358
MCPH1	9359
PHLDA1	9360
TXNRD3NB	9361
POMZP3	9362
ACAT2	9363
NAGLU	9364
GAL3ST4	9365
SERHL2	9366
CYP2C18	9367
ARVCF	9368
PNMA2	9369
ZNF23	9370
NRCAM	9371
ROR2	9372
FOXH1	9373
ZNF426	9374
IQCG	9375
OGFR	9376
PCSK2	9377
PPP4R2	9378
MFSD7	9379
GPR63	9380
UBA3	9381
CHST1	9382
HK2	9383
COX7C	9384
ERLIN2	9385
ALPK3	9386
PRB3	9387
MTR	9388
FRS3	9389
RPS3	9390
DSCAM	9391
HRH1	9392
TRIM23	9393
CACNG2	9394
CCDC30	9395
TCP10	9396
FCER2	9397
PDK3	9398
FSHR	9399
MAML1	9400
SLC29A1	9401
SNX7	9402
RNF126P1	9403
AQP2	9404
ANXA13	9405
DDC	9406
GSTM1	9407
PGD	9408
BATF3	9409
FRAT2	9410
HCFC1R1	9411
PRKX	9412
EFHC1	9413
UPK1B	9414
NMB	9415
KCNC1	9416
PDE10A	9417
GNS	9418
VCP	9419
TCTN1	9420
SOX10	9421
CSNK1G2	9422
SIGLEC15	9423
SERPINF1	9424
GPS2	9425
PRKD2	9426
MYOM1	9427
BPGM	9428
SLC12A6	9429
EIF1AY	9430
MGEA5	9431
FAM46A	9432
IDO1	9433
PAX7	9434
KCNC4	9435
GRIP1	9436
IFNA1	9437
TNFAIP6	9438
ZKSCAN8	9439
ZNF189	9440
EYA3	9441
GRAMD1C	9442
AMHR2	9443
CLCC1	9444
ZC3H4	9445
NACA2	9446
SERPINB3	9447
NCK2	9448
R3HCC1L	9449
PARP3	9450
TSGA10	9451
BBS9	9452
NEURL1	9453
SNCB	9454
CYP1A1	9455
CGA	9456
HR	9457
HRH3	9458
TCN2	9459
MYL7	9460
TGFBR1	9461
ALDH8A1	9462
BBOF1	9463
CHODL	9464
SLC39A2	9465
EPB41L4B	9466
MAGEC1	9467
IL19	9468
C6orf10	9469
VAMP7	9470
LGMN	9471
FAM179B	9472
CCR8	9473
OR2J2	9474
SLC6A1	9475
SERPINB2	9476
DYNC1I1	9477
CAMKV	9478
LECT1	9479
HES2	9480
CEACAM4	9481
BCL2L14	9482
GABRA5	9483
FDXR	9484
RNASEH2B	9485
GBA3	9486
HK1	9487
HAND1	9488
AKR1B1	9489
WARS2	9490
MTNR1B	9491
ZNF780B	9492
TMCO6	9493
PCDHB8	9494
MYO16	9495
SEBOX	9496
MIS12	9497
GPR17	9498
RAB1B	9499
GALR3	9500
LRP10	9501
KPTN	9502
SMPX	9503
UMOD	9504
RHOH	9505
WNT6	9506
WT1	9507
HIST1H2AK	9508
DDX43	9509
CXADR	9510
CHRNA10	9511
MATN4	9512
COL16A1	9513
KCNAB3	9514
TUBGCP5	9515
INPP5E	9516
RTP4	9517
NUDT11	9518
COMMD10	9519
BTAF1	9520
VDAC2	9521
KLHL25	9522
ZNF337	9523
ZNF345	9524
GABRG3	9525
CDK5R2	9526
IGF1R	9527
FOXL2	9528
RNF5	9529
KERA	9530
TMEM97	9531
CDHR2	9532
PCDHA10	9533
WWOX	9534
ADGRB1	9535
MDM1	9536
GADD45A	9537
KIAA0556	9538
EDC4	9539
BRD2	9540
CD63	9541
NFKBIL1	9542
NACAP1	9543
ACTL6B	9544
ALDH5A1	9545
BSN	9546
DOC2A	9547
KIAA1033	9548
ACAP1	9549
BFAR	9550
QRSL1	9551
CCDC87	9552
FAU	9553
MLH3	9554
IFT74	9555
KCNMB2	9556
LY6E	9557
DENND1C	9558
DCP2	9559
ADAP2	9560
LRRC37A2	9561
B3GALT4	9562
SLC12A3	9563
ZNF460	9564
PIBF1	9565
ABHD14A	9566
RARRES3	9567
KCNB2	9568
CLCN1	9569
PSORS1C2	9570
MCF2	9571
CKMT2	9572
HOMER2	9573
ITPR2	9574
SNRNP35	9575
BIRC7	9576
ARPP21	9577
SPOCK3	9578
CHST12	9579
PPP6R3	9580
PAM	9581
TRPA1	9582
GPR39	9583
NFYC	9584
CD1A	9585
