"Gene"	"logFC"	"CI.L"	"CI.R"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"se.coef"
"LOC361346"	-0.041	-0.618	0.536	6.312	-0.15	0.883	0.917	0.498
"Slc46a2"	-0.006	-0.095	0.082	1.41	-0.15	0.883	0.917	0.104
"Vdac2"	-0.008	-0.123	0.106	12.819	-0.15	0.883	0.917	0.316
"Ralgps1"	-0.041	-0.63	0.547	6.4	-0.148	0.884	0.918	0.235
"Arr3"	-0.038	-0.587	0.51	2.112	-0.148	0.884	0.919	0.152
"Yipf6"	-0.013	-0.2	0.174	7.698	-0.148	0.884	0.919	0.705
"Ppil1"	-0.014	-0.214	0.186	11.123	-0.148	0.884	0.919	0.449
"Hic1"	-0.012	-0.19	0.165	10.047	-0.147	0.885	0.919	0.3
"Trat1"	0.006	-0.085	0.098	1.377	0.147	0.885	0.919	0.549
"Tufm"	-0.011	-0.167	0.145	9.737	-0.147	0.885	0.919	0.151
"Tjp3"	0.017	-0.224	0.257	7.344	0.146	0.885	0.919	0.291
"Sdhb"	0.01	-0.14	0.161	14.734	0.146	0.886	0.92	0.146
"Npat"	0.012	-0.161	0.185	8.348	0.146	0.886	0.92	0.483
"Olr51"	-0.022	-0.342	0.298	1.422	-0.146	0.886	0.92	0.422
"Eomes"	-0.034	-0.522	0.455	1.548	-0.146	0.886	0.92	0.461
"Sftpc"	0.037	-0.496	0.57	4.823	0.146	0.886	0.92	0.456
"Doxl2"	0.063	-0.853	0.978	1.713	0.145	0.886	0.92	0.224
"Kl"	0.044	-0.598	0.686	1.865	0.145	0.887	0.92	0.294
"Olr1724"	0.031	-0.424	0.486	1.825	0.145	0.887	0.92	0.284
"Olr505"	0.049	-0.662	0.76	1.908	0.145	0.887	0.92	0.095
"Tcf25"	-0.021	-0.329	0.287	12.97	-0.145	0.887	0.92	0.535
"Pcgf6"	0.019	-0.262	0.301	6.292	0.144	0.887	0.92	0.664
"Fgf20"	0.015	-0.198	0.227	1.578	0.144	0.887	0.92	0.259
"Tktl2"	0.036	-0.497	0.57	1.618	0.144	0.887	0.921	0.201
"Adamts20"	0.037	-0.505	0.579	4.821	0.143	0.888	0.921	0.281
"Enam"	0.034	-0.462	0.529	1.76	0.143	0.888	0.921	0.349
"Supt16h"	0.011	-0.148	0.17	9.377	0.143	0.888	0.921	0.153
"LOC691000"	0.014	-0.191	0.219	7.148	0.142	0.889	0.922	0.532
"RGD1561114"	0.055	-0.76	0.869	4.257	0.142	0.889	0.922	0.24
"Dpy19l3"	0.015	-0.214	0.244	6.223	0.141	0.889	0.922	0.102
"Gpr35"	-0.054	-0.867	0.758	3.563	-0.141	0.889	0.922	0.434
"Oat"	-0.014	-0.221	0.193	11.504	-0.141	0.889	0.922	0.248
"Tspan6"	-0.009	-0.147	0.129	11.907	-0.141	0.889	0.922	0.696
"Olr415"	-0.01	-0.152	0.133	1.519	-0.141	0.89	0.922	0.089
"Abcc12"	-0.022	-0.345	0.302	1.59	-0.141	0.89	0.922	0.146
"Rrn3"	0.02	-0.277	0.317	6.571	0.141	0.89	0.923	0.078
"Sncaip"	-0.019	-0.309	0.271	7.83	-0.14	0.89	0.923	0.125
"Pglyrp1"	0.01	-0.147	0.168	7.674	0.14	0.891	0.923	0.132
"RGD1562532"	0.047	-0.669	0.764	2.132	0.139	0.891	0.924	0.068
"Hbe2"	-0.018	-0.286	0.25	7.183	-0.139	0.891	0.924	0.096
"Dlx4"	-0.04	-0.652	0.572	3.834	-0.138	0.892	0.924	0.061
"Kit"	-0.024	-0.388	0.34	4.491	-0.138	0.892	0.924	0.06
"Ccdc7"	0.023	-0.335	0.382	1.945	0.138	0.892	0.924	0.18
"Olr472"	0.053	-0.764	0.871	1.618	0.138	0.892	0.924	0.061
"Rif1"	0.027	-0.391	0.446	4.947	0.137	0.893	0.925	0.112
"Blvra"	0.02	-0.286	0.325	11.594	0.136	0.893	0.925	0.049
"Olr1525"	0.034	-0.491	0.558	1.509	0.136	0.893	0.925	0.092
"Ganab"	-0.013	-0.221	0.194	14.603	-0.136	0.893	0.925	0.118
"Gzmf"	-0.021	-0.341	0.3	1.514	-0.136	0.894	0.925	0.179
"Tmem101"	0.016	-0.236	0.268	7.254	0.136	0.894	0.925	0.077
"Usp10"	0.012	-0.172	0.196	9.669	0.136	0.894	0.925	0.106
"Vom2r65"	-0.04	-0.662	0.582	1.678	-0.136	0.894	0.925	0.08
"Pif1"	0.026	-0.373	0.424	1.46	0.135	0.894	0.926	0.112
"Tmem40"	-0.022	-0.364	0.32	5.277	-0.135	0.894	0.926	0.07
"Cabp5"	0.061	-0.897	1.02	2.197	0.135	0.894	0.926	0.11
"Klrh1"	0.006	-0.096	0.109	1.479	0.134	0.895	0.926	0.069
"C2cd3"	-0.015	-0.244	0.215	7.44	-0.134	0.895	0.926	0.089
"Olr1084"	0.03	-0.438	0.497	1.532	0.134	0.895	0.926	0.062
"Aimp1"	0.008	-0.124	0.141	11.945	0.134	0.895	0.927	0.155
"Prickle2"	0.011	-0.157	0.178	7.384	0.133	0.896	0.927	0.108
"Vom2r46"	-0.073	-1.231	1.085	1.804	-0.133	0.896	0.927	0.136
"Paxbp1"	0.016	-0.24	0.272	8.509	0.133	0.896	0.927	0.099
"Atg16l1"	-0.017	-0.28	0.247	9.5	-0.132	0.896	0.927	0.142
"Slc25a30"	-0.024	-0.398	0.351	4.571	-0.132	0.896	0.927	0.321
"Sdr42e1"	-0.048	-0.813	0.718	4.367	-0.131	0.897	0.928	1.158
"Aadac"	-0.014	-0.242	0.214	1.507	-0.131	0.897	0.928	0.258
"Krtap11-1"	-0.014	-0.24	0.212	8.995	-0.131	0.897	0.928	0.307
"Phf12"	-0.012	-0.206	0.182	10.475	-0.131	0.898	0.929	0.153
"Adad1"	-0.087	-1.5	1.326	2.792	-0.13	0.898	0.929	0.238
"Olr1058"	0.059	-0.896	1.014	3.752	0.13	0.898	0.929	0.238
"Tmem201"	0.033	-0.506	0.573	3.649	0.13	0.898	0.929	0.278
"Prl8a4"	0.032	-0.483	0.546	1.448	0.13	0.898	0.929	0.059
"Prame"	0.027	-0.416	0.47	3.861	0.13	0.898	0.929	0.161
"Slc6a18"	0.046	-0.705	0.797	1.537	0.13	0.898	0.929	0.083
"Krt34"	0.045	-0.693	0.783	2.163	0.129	0.899	0.93	0.109
"Rnf6"	-0.027	-0.463	0.41	5.611	-0.129	0.899	0.93	0.277
"Rph3al"	0.019	-0.29	0.328	10.458	0.129	0.899	0.93	1.007
"Psg19"	0.007	-0.101	0.114	1.41	0.128	0.899	0.93	0.205
"Spag5"	-0.038	-0.673	0.596	12.849	-0.128	0.9	0.93	0.187
"Csgalnact1"	0.009	-0.145	0.164	10.632	0.127	0.901	0.931	0.098
"Fgf4"	0.061	-0.953	1.074	2.64	0.127	0.901	0.931	0.218
"Hspb2"	0.025	-0.393	0.443	6.342	0.127	0.901	0.931	0.338
"LOC679581"	0.014	-0.219	0.247	9.703	0.127	0.901	0.931	0.201
"Olr1485"	-0.026	-0.467	0.414	1.856	-0.127	0.901	0.931	0.151
"Ulk3"	0.023	-0.368	0.415	4.216	0.126	0.901	0.931	0.201
"Vegfb"	0.015	-0.229	0.258	12.164	0.126	0.901	0.931	0.101
"Llgl2"	-0.066	-1.169	1.037	3.302	-0.126	0.901	0.931	0.108
"Nfasc"	-0.012	-0.221	0.196	10.334	-0.126	0.901	0.931	0.085
"Olr1450"	0.034	-0.541	0.61	3.914	0.126	0.901	0.931	0.293
"Olr1629"	0.006	-0.093	0.104	1.402	0.126	0.901	0.931	0.388
"Synm"	-0.026	-0.466	0.413	14.22	-0.126	0.901	0.931	0.128
"Ccdc88c"	-0.064	-1.149	1.02	2.246	-0.125	0.902	0.931	0.133
"Olr149"	0.011	-0.176	0.198	1.386	0.125	0.902	0.931	0.107
"Yipf3"	-0.008	-0.145	0.129	12.508	-0.125	0.902	0.931	0.141
"Mepce"	-0.009	-0.165	0.147	10.579	-0.125	0.902	0.932	0.072
"Zfp39"	-0.013	-0.236	0.209	5.883	-0.125	0.902	0.932	0.066
"LOC690813"	-0.089	-1.597	1.419	3.06	-0.125	0.902	0.932	0.373
"Pou2f3"	0.014	-0.219	0.246	7.144	0.125	0.902	0.932	0.066
"Ccdc63"	0.035	-0.561	0.631	1.689	0.124	0.903	0.932	0.123
"C5"	-0.026	-0.476	0.423	2.073	-0.124	0.903	0.932	0.107
"Olr1201"	0.035	-0.561	0.631	1.846	0.124	0.903	0.932	0.121
"Lect2"	-0.023	-0.412	0.367	1.574	-0.123	0.903	0.932	0.166
"Olr566"	-0.007	-0.12	0.107	1.439	-0.123	0.904	0.933	0.054
"Otx2"	0.035	-0.573	0.643	2.435	0.122	0.904	0.933	0.085
"Prg2"	-0.063	-1.155	1.029	6.239	-0.122	0.905	0.933	0.087
"Usp36"	-0.011	-0.21	0.187	10.481	-0.122	0.905	0.933	0.078
"Gla"	0.016	-0.268	0.3	7.659	0.121	0.905	0.934	0.062
"LOC296235"	0.036	-0.596	0.668	1.547	0.121	0.905	0.934	0.062
"Olr731"	-0.033	-0.612	0.545	2.245	-0.121	0.905	0.934	0.109
"Tbcd"	0.01	-0.17	0.191	7.454	0.12	0.906	0.934	0.098
"Prkg1"	-0.032	-0.609	0.544	4.068	-0.119	0.907	0.935	0.071
"Best4"	0.056	-0.944	1.056	2.909	0.118	0.907	0.936	0.136
"Astl"	0.025	-0.424	0.474	1.572	0.118	0.907	0.936	0.074
"LOC100366054"	-0.054	-1.024	0.916	2.879	-0.118	0.908	0.936	0.105
"Olr439"	-0.005	-0.094	0.084	1.416	-0.118	0.908	0.936	0.127
"Olr1746"	0.03	-0.517	0.578	1.951	0.117	0.908	0.936	0.082
"Plcl2"	0.018	-0.313	0.349	9.669	0.116	0.909	0.937	0.078
"Spt1"	-0.012	-0.221	0.198	1.57	-0.116	0.909	0.937	0.14
"Olr1431"	0.04	-0.691	0.771	4.719	0.116	0.909	0.937	0.069
"Faf1"	0.008	-0.137	0.153	8.909	0.116	0.909	0.937	0.152
"Nup210l"	0.023	-0.392	0.438	3.866	0.116	0.909	0.937	0.089
"Tlr9"	-0.016	-0.305	0.274	6.443	-0.116	0.909	0.937	0.084
"Tsen54"	-0.015	-0.285	0.256	9.507	-0.115	0.91	0.937	0.298
"Pigb"	0.018	-0.314	0.35	7.237	0.115	0.91	0.938	0.16
"Ccdc54"	-0.041	-0.791	0.71	1.761	-0.114	0.91	0.938	0.094
"Ddx3y"	0.025	-0.435	0.485	1.809	0.114	0.911	0.938	0.136
"Olr650"	-0.023	-0.441	0.396	1.919	-0.114	0.91	0.938	0.112
"Zdhhc24"	0.018	-0.311	0.347	6.018	0.114	0.911	0.938	0.107
"Cnbp"	-0.009	-0.172	0.154	13.22	-0.114	0.911	0.938	0.083
"Lipi"	0.06	-1.057	1.177	1.546	0.113	0.911	0.939	0.052
"RGD1564571"	-0.016	-0.31	0.279	1.547	-0.113	0.911	0.939	0.124
"LOC500350"	-0.014	-0.283	0.254	6.828	-0.113	0.911	0.939	0.093
"Olr533"	-0.005	-0.091	0.082	1.389	-0.113	0.912	0.939	0.135
"Marcksl1"	-0.012	-0.237	0.213	11.257	-0.113	0.912	0.939	0.079
"Peli1"	0.013	-0.236	0.262	7.701	0.112	0.912	0.939	0.219
"Olr1242"	-0.017	-0.331	0.297	1.735	-0.112	0.912	0.939	0.052
"Trps1"	0.009	-0.164	0.182	7.831	0.112	0.912	0.939	0.068
"LOC499662"	-0.017	-0.344	0.31	5.441	-0.111	0.913	0.94	0.335
"Olr329"	0.008	-0.136	0.151	1.524	0.111	0.913	0.94	0.115
"Eps8l3"	-0.037	-0.744	0.67	2.471	-0.111	0.913	0.94	0.141
"Olr395"	0.005	-0.097	0.108	1.385	0.111	0.913	0.94	0.461
"Adam25"	0.057	-1.027	1.14	2.023	0.11	0.913	0.94	0.176
"Guf1"	-0.01	-0.199	0.179	10.474	-0.11	0.913	0.94	0.128
"Aars2"	0.01	-0.186	0.207	6.82	0.11	0.914	0.94	0.126
"Ccdc107"	-0.014	-0.281	0.253	12.372	-0.11	0.914	0.94	0.067
"Cpn2"	-0.058	-1.182	1.065	2.457	-0.11	0.914	0.94	0.205
"Lig3"	-0.011	-0.216	0.195	8.087	-0.11	0.914	0.94	0.172
"Ttc39d"	-0.02	-0.402	0.362	3.941	-0.11	0.914	0.94	0.087
"Cstl1"	-0.047	-0.953	0.859	2.148	-0.11	0.914	0.94	0.257
"Cyp2c12"	0.03	-0.55	0.61	1.652	0.11	0.914	0.94	0.412
"Mri1"	-0.011	-0.214	0.193	12.149	-0.109	0.914	0.94	0.14
"Cd40lg"	0.047	-0.868	0.963	1.549	0.109	0.914	0.94	0.26
"Sh2d3c"	0.012	-0.215	0.238	11.464	0.109	0.915	0.941	0.079
"Olr1105"	-0.038	-0.777	0.702	1.533	-0.108	0.915	0.941	0.11
"Rnf43"	-0.131	-2.684	2.422	6.596	-0.108	0.915	0.941	0.078
"Cldn17"	0.063	-1.173	1.299	1.663	0.108	0.915	0.941	0.144
"Tmprss11e"	-0.088	-1.814	1.637	1.892	-0.108	0.915	0.941	0.332
"Emx1"	-0.012	-0.248	0.224	1.401	-0.107	0.916	0.941	0.094
"Taf4b"	0.012	-0.231	0.256	5.874	0.107	0.916	0.941	0.121
"Adamts4"	-0.018	-0.364	0.329	8.765	-0.107	0.916	0.942	0.165
"Hbz"	0.042	-0.778	0.861	1.561	0.107	0.916	0.942	0.109
"Tbc1d24"	-0.013	-0.277	0.25	5.728	-0.107	0.916	0.942	0.116
"Klk10"	-0.036	-0.758	0.686	1.858	-0.107	0.916	0.942	0.158
"Casc3"	-0.013	-0.261	0.236	6.035	-0.106	0.917	0.942	0.182
"Foxh1"	0.049	-0.92	1.017	2.949	0.106	0.917	0.942	0.188
"Gabre"	-0.046	-0.964	0.871	3.466	-0.106	0.917	0.942	0.235
"Id2"	-0.011	-0.239	0.216	12.102	-0.106	0.917	0.942	0.246
"Lsm6"	0.049	-0.938	1.037	6.583	0.106	0.917	0.942	0.397
"Snrpd1"	0.006	-0.116	0.128	13.263	0.106	0.917	0.942	0.191
"Gsc"	0.049	-0.934	1.032	3.026	0.105	0.917	0.942	0.414
"Tff2"	0.033	-0.621	0.686	2.014	0.105	0.917	0.942	0.279
"LOC290779"	-0.012	-0.254	0.23	1.505	-0.105	0.918	0.942	0.257
"LOC365778"	-0.06	-1.258	1.138	3.187	-0.105	0.917	0.942	0.283
"Olr1638"	0.059	-1.128	1.245	2.733	0.105	0.918	0.943	0.431
"Abcg8"	-0.043	-0.905	0.819	1.889	-0.104	0.918	0.943	0.116
"A4gnt"	-0.04	-0.843	0.763	1.808	-0.104	0.918	0.943	0.136
"Olr282"	-0.042	-0.902	0.817	3.037	-0.104	0.918	0.943	0.127
"Rbp7"	-0.051	-1.083	0.981	2.162	-0.104	0.918	0.943	0.371
"Hs3st3b1"	0.029	-0.556	0.613	4.631	0.104	0.919	0.943	0.28
"Hnrnpc"	-0.008	-0.177	0.16	14.093	-0.104	0.919	0.943	0.183
"LOC680406"	0.005	-0.097	0.107	1.432	0.103	0.919	0.943	0.137
"RGD1563667"	-0.069	-1.485	1.347	2.868	-0.103	0.919	0.943	0.08
"Magix"	-0.019	-0.417	0.379	3.938	-0.103	0.919	0.943	0.195
"Olr223"	0.036	-0.702	0.773	1.798	0.103	0.919	0.944	0.145
"Ttll3"	0.035	-0.684	0.753	6.231	0.103	0.919	0.944	0.084
"Morc2"	-0.009	-0.192	0.175	8.022	-0.102	0.92	0.944	0.141
"Olr1624"	0.013	-0.25	0.276	1.415	0.102	0.92	0.944	0.296
"Msh4"	-0.018	-0.395	0.358	1.803	-0.102	0.92	0.944	0.082
"Olr1695"	-0.029	-0.623	0.565	1.512	-0.102	0.92	0.944	0.163
"RGD1562613"	-0.007	-0.152	0.138	9.463	-0.102	0.92	0.944	0.101
"LOC365354"	-0.012	-0.269	0.244	13.242	-0.101	0.92	0.944	0.111
"Zdhhc21"	0.01	-0.207	0.228	5.138	0.102	0.92	0.944	0.09
"Chd8"	-0.016	-0.349	0.317	8.952	-0.101	0.92	0.944	0.099
"Ranbp9"	-0.009	-0.201	0.183	8.528	-0.101	0.921	0.944	0.125
"Crnn"	-0.036	-0.79	0.718	1.631	-0.101	0.921	0.944	0.359
"Gjb3"	-0.083	-1.824	1.658	3.417	-0.101	0.921	0.944	0.482
"LOC108348453"	-0.024	-0.528	0.48	1.765	-0.101	0.921	0.944	0.4
"Olr681"	0.089	-1.782	1.96	1.865	0.101	0.921	0.944	0.111
"Best2"	-0.028	-0.616	0.56	3.646	-0.1	0.922	0.945	0.538
"Gstt1"	-0.014	-0.314	0.286	8.621	-0.1	0.922	0.945	0.076
"Olr1565"	-0.029	-0.631	0.574	2.986	-0.1	0.922	0.945	0.361
"Ttc14"	0.011	-0.218	0.24	10.223	0.1	0.922	0.945	0.129
"Mrps17"	0.007	-0.145	0.159	13.419	0.099	0.922	0.945	0.149
"Acsm3"	0.015	-0.308	0.338	4.982	0.099	0.922	0.945	0.476
"Fzd3"	0.013	-0.255	0.28	8.404	0.099	0.922	0.945	0.073
"Krt20"	-0.032	-0.725	0.66	4.991	-0.099	0.922	0.945	0.079
"Gp2"	-0.043	-0.969	0.883	3.851	-0.098	0.923	0.946	0.109
"LOC690114"	-0.026	-0.596	0.543	4.198	-0.097	0.924	0.946	0.107
"Ttyh2"	0.012	-0.252	0.276	7.804	0.097	0.924	0.947	0.452
"Adsl"	0.006	-0.134	0.147	10.924	0.097	0.924	0.947	0.142
"Dcst1"	-0.016	-0.367	0.335	5.004	-0.096	0.925	0.947	0.069
"Crispld1"	-0.026	-0.597	0.545	4.474	-0.096	0.925	0.947	0.117
"Tpsab1"	0.01	-0.222	0.243	10.894	0.095	0.925	0.948	0.45
"Med6"	0.005	-0.11	0.121	12.605	0.095	0.925	0.948	0.167
"Calml3"	0.035	-0.747	0.818	3.436	0.095	0.926	0.948	0.086
"Tmprss6"	0.055	-1.171	1.281	6.396	0.095	0.925	0.948	0.128
"Olr733"	-0.015	-0.338	0.309	5.848	-0.095	0.926	0.948	0.073
"Afg3l2"	-0.008	-0.192	0.175	10.526	-0.094	0.926	0.948	0.551
"Utp18"	0.019	-0.398	0.435	6.101	0.094	0.926	0.948	0.086
"Lcn9"	-0.046	-1.079	0.987	1.694	-0.094	0.926	0.948	0.207
"Gcm2"	0.046	-0.994	1.086	2.022	0.093	0.927	0.949	0.145
"Capn11"	-0.015	-0.366	0.335	1.48	-0.093	0.927	0.949	0.074
"Olr40"	-0.004	-0.089	0.082	1.346	-0.093	0.927	0.949	0.072
"Olr1076"	-0.016	-0.381	0.349	1.796	-0.093	0.927	0.949	0.138
"Top1"	0.009	-0.19	0.207	4.466	0.093	0.927	0.949	0.097
"Myo9a"	-0.013	-0.302	0.277	7.625	-0.092	0.928	0.949	0.177
"Olr148"	0.027	-0.591	0.645	2.254	0.092	0.927	0.949	0.463
"Olr1731"	0.034	-0.735	0.802	2.927	0.092	0.927	0.949	0.158
"Ldlrad3"	0.03	-0.661	0.721	2.597	0.092	0.928	0.949	0.133
"Ube2a"	0.004	-0.098	0.107	12.858	0.092	0.928	0.949	0.079
"C8a"	-0.09	-2.164	1.984	2.079	-0.092	0.928	0.949	0.075
"Nkx2-1"	-0.025	-0.595	0.545	4.744	-0.091	0.928	0.95	0.377
"Olr982"	-0.007	-0.161	0.148	1.412	-0.091	0.928	0.95	0.067
"Ccl11"	0.043	-0.957	1.044	5.918	0.091	0.928	0.95	0.108
"Mpnd"	0.007	-0.159	0.173	13.021	0.091	0.928	0.95	0.174
"Zbtb5"	-0.011	-0.261	0.239	5.791	-0.091	0.928	0.95	0.095
"Serpina7"	-0.007	-0.18	0.165	1.533	-0.091	0.929	0.95	0.211
"Olr1l"	-0.037	-0.923	0.848	2.2	-0.089	0.93	0.951	0.089
"Col11a1"	-0.024	-0.591	0.543	1.715	-0.089	0.93	0.951	0.104
"Edc4"	0.008	-0.176	0.192	8.374	0.089	0.93	0.951	0.102
"LOC100363064"	0.048	-1.087	1.182	3.073	0.089	0.93	0.951	0.069
"LOC298175"	0.017	-0.379	0.412	4.074	0.089	0.93	0.951	0.112
"Rictor"	-0.013	-0.333	0.306	5.81	-0.089	0.93	0.951	0.065
"Cog2"	0.012	-0.266	0.289	9.364	0.088	0.931	0.952	0.088
"Ccr4"	-0.022	-0.564	0.519	1.525	-0.087	0.931	0.952	0.187
"Vtn"	0.024	-0.561	0.61	12.795	0.087	0.932	0.952	0.363
"Nkx2-3"	0.039	-0.906	0.983	2.909	0.086	0.932	0.952	0.061
"Olr1687"	0.028	-0.666	0.723	3.052	0.086	0.932	0.952	0.059
"Slc27a1"	0.011	-0.261	0.283	12.009	0.086	0.932	0.953	0.4
"Golph3l"	-0.007	-0.186	0.172	8.808	-0.086	0.932	0.953	0.178
"Brd9"	0.007	-0.176	0.191	8.034	0.086	0.933	0.953	0.095
"Taar7h"	-0.016	-0.422	0.389	4.408	-0.086	0.933	0.953	0.063
"Actr1a"	0.01	-0.228	0.247	11.72	0.085	0.933	0.953	0.047
"Glce"	-0.009	-0.226	0.208	6.721	-0.085	0.933	0.953	0.066
"Olr170"	0.004	-0.099	0.107	1.424	0.085	0.933	0.953	0.159
"Slc9a3"	0.031	-0.741	0.803	5.011	0.085	0.933	0.953	0.112
"Esco1"	-0.009	-0.244	0.225	8.595	-0.085	0.933	0.953	0.071
"Adamts6"	0.024	-0.582	0.631	4.304	0.085	0.933	0.953	0.073
"Arf1"	-0.005	-0.135	0.125	14.036	-0.084	0.934	0.953	0.085
"Dennd1b"	0.016	-0.381	0.413	6.512	0.084	0.934	0.953	0.1
"RGD1559891"	-0.01	-0.263	0.243	1.6	-0.084	0.934	0.953	0.069
"Xpc"	-0.009	-0.24	0.221	7.643	-0.084	0.934	0.953	0.095
"Dcun1d1"	-0.007	-0.188	0.174	9.096	-0.084	0.934	0.954	0.09
"Prl8a2"	-0.043	-1.117	1.032	1.966	-0.084	0.934	0.954	0.088
"Tert"	-0.011	-0.303	0.28	6.212	-0.083	0.935	0.954	0.537
"Ugt1a1"	-0.015	-0.395	0.365	2	-0.083	0.935	0.954	0.169
"Acd"	0.004	-0.103	0.111	12.986	0.083	0.935	0.954	0.237
"Btn1a1"	-0.011	-0.278	0.257	1.754	-0.083	0.935	0.954	0.145
"Olr1146"	0.04	-0.984	1.064	1.539	0.082	0.935	0.954	0.163
"Olr1538"	0.003	-0.08	0.086	1.351	0.081	0.936	0.955	0.346
"Sult1c3"	-0.071	-1.938	1.796	1.709	-0.08	0.937	0.956	0.161
"Olr811"	0.021	-0.544	0.587	4.244	0.08	0.937	0.956	0.164
"Klf12"	0.027	-0.684	0.738	1.88	0.08	0.937	0.956	0.162
"Mfap3l"	-0.011	-0.313	0.29	6.982	-0.08	0.937	0.956	0.315
"Tmem184a"	-0.021	-0.57	0.529	3.08	-0.08	0.937	0.956	0.083
"Olr712"	-0.03	-0.825	0.766	2.029	-0.079	0.938	0.957	0.117
"Elp3"	0.008	-0.197	0.212	8.233	0.078	0.938	0.957	0.134
"Krt5"	0.011	-0.279	0.3	5.466	0.078	0.938	0.957	0.124
"Ppt1"	0.005	-0.126	0.136	14.758	0.078	0.938	0.957	0.186
"Ccnb1ip1"	-0.016	-0.457	0.425	5.129	-0.078	0.939	0.957	0.509
"Olr292"	0.016	-0.413	0.445	2.703	0.078	0.939	0.957	0.241
"Olr1720"	-0.017	-0.481	0.447	4.741	-0.077	0.94	0.958	0.126
"Suclg2"	-0.01	-0.275	0.256	12.301	-0.076	0.94	0.959	0.129
"Abcg5"	0.043	-1.163	1.249	5.852	0.076	0.941	0.959	0.191
"Olr823"	0.139	-3.736	4.013	2.358	0.075	0.941	0.959	0.171
"Olr803"	-0.032	-0.922	0.859	1.829	-0.075	0.941	0.959	0.175
"Smyd3"	-0.016	-0.478	0.446	12.775	-0.074	0.942	0.96	0.156
"C1qtnf3"	-0.033	-0.988	0.922	6.202	-0.073	0.943	0.961	0.091
"Fam89a"	-0.008	-0.255	0.238	13.081	-0.073	0.943	0.961	0.353
"Fip1l1"	0.006	-0.171	0.183	12.068	0.072	0.943	0.961	0.167
"Obox2"	0.048	-1.338	1.433	1.93	0.072	0.943	0.961	0.124
"Olr480"	0.003	-0.092	0.098	1.476	0.072	0.943	0.961	0.123
"Wbp4"	0.005	-0.134	0.144	11.341	0.072	0.944	0.961	0.058
"Myf5"	0.026	-0.75	0.803	3.108	0.071	0.944	0.962	0.11
"Ythdf2"	0.003	-0.096	0.102	11.153	0.071	0.944	0.962	0.118
"Olr7"	0.025	-0.724	0.774	4.355	0.07	0.945	0.962	0.103
"Slc39a9"	-0.005	-0.143	0.134	7.341	-0.07	0.945	0.963	0.068
"Msgn1"	0.02	-0.579	0.618	6.583	0.07	0.945	0.963	0.087
"Sstr5"	0.008	-0.233	0.249	5.848	0.069	0.946	0.963	0.141
"Pabir3"	-0.003	-0.098	0.092	1.357	-0.069	0.946	0.963	0.076
"LOC298314"	0.003	-0.087	0.093	1.381	0.068	0.946	0.963	0.38
"Olr495"	0.003	-0.104	0.111	1.437	0.068	0.946	0.963	0.055
"Sec22b"	0.007	-0.216	0.23	11.405	0.068	0.946	0.963	0.109
"Prkra"	-0.004	-0.14	0.131	10.675	-0.068	0.946	0.963	0.198
"Gba3"	0.031	-0.936	0.999	2.006	0.068	0.947	0.964	0.077
"LOC680329"	0.004	-0.123	0.131	1.423	0.068	0.947	0.964	0.154
"Eln"	-0.009	-0.305	0.286	5.65	-0.067	0.947	0.964	0.071
"Oxsm"	0.005	-0.146	0.156	9.438	0.066	0.948	0.965	0.051
"Nfyc"	0.005	-0.165	0.176	9.426	0.066	0.948	0.965	0.112
"Olr464"	0.003	-0.083	0.088	1.352	0.066	0.948	0.965	0.1
"Gdap2"	0.007	-0.218	0.232	8.148	0.066	0.948	0.965	0.102
"Olr476"	-0.021	-0.702	0.66	2.08	-0.066	0.948	0.965	0.163
"Ripor3"	0.005	-0.168	0.179	6.552	0.066	0.949	0.965	0.085
"Trim24"	-0.006	-0.185	0.173	1.376	-0.066	0.949	0.965	0.072
"Dennd2a"	0.007	-0.234	0.249	8.937	0.065	0.949	0.965	0.146
"Tectb"	-0.024	-0.787	0.74	2.86	-0.065	0.949	0.965	0.109
"Olr802"	-0.004	-0.119	0.112	1.456	-0.064	0.949	0.966	0.067
"Atp6ap1"	-0.004	-0.14	0.132	15.962	-0.063	0.95	0.966	0.105
"Olr1392"	-0.014	-0.477	0.449	4.021	-0.063	0.95	0.966	0.093
"Dhx32"	0.005	-0.175	0.186	8.03	0.063	0.95	0.966	0.18
"LOC298327"	0.022	-0.708	0.752	1.624	0.063	0.951	0.966	0.075
"Olr1052"	0.014	-0.447	0.474	1.79	0.063	0.951	0.967	0.074
"RGD1563104"	-0.019	-0.67	0.632	1.566	-0.062	0.951	0.967	0.084
"Nos3"	0.011	-0.35	0.371	9.099	0.062	0.951	0.967	0.105
"Oscar"	-0.004	-0.131	0.123	1.506	-0.062	0.951	0.967	0.178
"Fat4"	0.008	-0.281	0.298	6.596	0.061	0.952	0.967	0.141
"Avpr2"	0.006	-0.191	0.203	5.995	0.061	0.952	0.968	0.128
"Cdc42ep4"	-0.008	-0.28	0.264	6.776	-0.061	0.952	0.968	0.101
"Olr834"	-0.003	-0.119	0.112	1.441	-0.061	0.952	0.968	0.062
"Spry3"	-0.009	-0.331	0.313	4.836	-0.061	0.952	0.968	0.145
"Taar5"	0.019	-0.637	0.675	5.148	0.061	0.952	0.968	0.074
"Rab12"	-0.006	-0.219	0.207	11.683	-0.06	0.953	0.968	0.123
"Lhcgr"	-0.006	-0.212	0.2	1.648	-0.06	0.953	0.968	0.221
